antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,simple_rule
"frozenset({'energy_very_low', 'speechiness_very_low'})",frozenset({'acousticness_very_high'}),0.09536530145306,0.249751434492507,0.0642916182512967,0.6741615374952895,2.699329991297869,1.0,0.0404739974125846,2.3025168966866425,0.6959026664717123,0.2289382758179413,0.5656926550945118,0.4657919779183483,energy_very_low|speechiness_very_low,acousticness_very_high,"energy_very_low|speechiness_very_low  →  acousticness_very_high (conf=0.67, lift=2.70)"
"frozenset({'speechiness_very_high', 'energy_very_high'})",frozenset({'loudness_very_high'}),0.0997137004516105,0.2499430994621402,0.0670947184321805,0.672873618452667,2.692107203202022,1.0,0.0421719670824655,2.292865824486649,0.6981598714914369,0.2374512463964728,0.5638645797235473,0.4706567948481883,energy_very_high|speechiness_very_high,loudness_very_high,"energy_very_high|speechiness_very_high  →  loudness_very_high (conf=0.67, lift=2.69)"
"frozenset({'valence_very_low', 'acousticness_very_high'})",frozenset({'danceability_very_low'}),0.087746618910145,0.2516321470070317,0.0594041615256531,0.6769965870307166,2.6904216932656,1.0,0.0373242914166855,2.316903855948221,0.6887462061663472,0.2121769638884134,0.5683895136897091,0.4565359970286402,acousticness_very_high|valence_very_low,danceability_very_low,"acousticness_very_high|valence_very_low  →  danceability_very_low (conf=0.68, lift=2.69)"
"frozenset({'duration_ms_very_low', 'acousticness_very_high'})",frozenset({'loudness_very_low'}),0.0930773008780651,0.2500029947651505,0.0625905916458031,0.6724581724581725,2.689800468549869,1.0,0.0393209876816298,2.289774746827026,0.6926998433500824,0.2231475549861199,0.5632758194290882,0.4614087699856746,acousticness_very_high|duration_ms_very_low,loudness_very_low,"acousticness_very_high|duration_ms_very_low  →  loudness_very_low (conf=0.67, lift=2.69)"
"frozenset({'mode_0', 'energy_very_low'})",frozenset({'acousticness_very_high'}),0.0766899459744366,0.249751434492507,0.0514860024676864,0.6713527022805373,2.6880834684482218,1.0,0.032332578449418,2.2828380781268867,0.6801482769042432,0.1872522110399512,0.5619487822717065,0.4387508391253039,energy_very_low|mode_0,acousticness_very_high,"energy_very_low|mode_0  →  acousticness_very_high (conf=0.67, lift=2.69)"
"frozenset({'instrumentalness_medium', 'energy_very_high'})",frozenset({'acousticness_very_low'}),0.076043076701925,0.2504581990680291,0.0507792378921645,0.6677693761814746,2.666190919947069,1.0,0.0317336258498083,2.256088834668636,0.6763660409070688,0.1841682234869879,0.5567550423399549,0.4352573684044928,energy_very_high|instrumentalness_medium,acousticness_very_low,"energy_very_high|instrumentalness_medium  →  acousticness_very_low (conf=0.67, lift=2.67)"
"frozenset({'energy_very_low', 'mode_1', 'instrumentalness_low'})",frozenset({'acousticness_very_high'}),0.0786904490949819,0.249751434492507,0.0523245367098312,0.6649413913837722,2.662412701392197,1.0,0.0326714841674998,2.239156213911276,0.6777318542961829,0.1895010845986985,0.5534031999253699,0.4372239212662541,energy_very_low|instrumentalness_low|mode_1,acousticness_very_high,"energy_very_low|instrumentalness_low|mode_1  →  acousticness_very_high (conf=0.66, lift=2.66)"
"frozenset({'acousticness_very_high', 'tempo_very_low'})",frozenset({'loudness_very_low'}),0.0950897830592125,0.2500029947651505,0.0632374609183147,0.6650289745527841,2.6600840329032995,1.0,0.0394647303819431,2.238990683548039,0.6896507683884057,0.2243614263249606,0.5533701826684959,0.4589878940804169,acousticness_very_high|tempo_very_low,loudness_very_low,"acousticness_very_high|tempo_very_low  →  loudness_very_low (conf=0.67, lift=2.66)"
"frozenset({'loudness_very_low', 'valence_very_low'})",frozenset({'instrumentalness_high'}),0.1035589789048742,0.2497993507349153,0.0687358497346638,0.6637362637362637,2.657077617630056,1.0,0.0428668840414554,2.230988858925578,0.6956918066955082,0.2414983164983165,0.5517682681384658,0.4694502543445141,loudness_very_low|valence_very_low,instrumentalness_high,"loudness_very_low|valence_very_low  →  instrumentalness_high (conf=0.66, lift=2.66)"
"frozenset({'loudness_very_low', 'mode_0'})",frozenset({'energy_very_low'}),0.084727895638424,0.2505061153104373,0.0561458570418907,0.6626608228474481,2.645288008343636,1.0,0.034921001047081,2.22178132707849,0.6795458163008354,0.2011760666151601,0.5499107010162245,0.4433952545759811,loudness_very_low|mode_0,energy_very_low,"loudness_very_low|mode_0  →  energy_very_low (conf=0.66, lift=2.65)"
"frozenset({'acousticness_very_low', 'speechiness_high'})",frozenset({'energy_very_high'}),0.0839013404568813,0.2486014446747086,0.0548401394362654,0.6536264991433467,2.629214403796436,1.0,0.0339821449885401,2.1693303715986567,0.6764099547404039,0.1975063635187023,0.5390282581702553,0.4371105559852039,acousticness_very_low|speechiness_high,energy_very_high,"acousticness_very_low|speechiness_high  →  energy_very_high (conf=0.65, lift=2.63)"
"frozenset({'energy_very_low', 'instrumentalness_low'})",frozenset({'acousticness_very_high'}),0.1037266857533032,0.249751434492507,0.0679212736137232,0.6548100242522231,2.621846899829792,1.0,0.0420153850516822,2.173436710849576,0.6901795090109266,0.2378555247923483,0.5398991859260951,0.4633827568620701,energy_very_low|instrumentalness_low,acousticness_very_high,"energy_very_low|instrumentalness_low  →  acousticness_very_high (conf=0.65, lift=2.62)"
"frozenset({'loudness_very_low', 'energy_very_low', 'instrumentalness_high'})",frozenset({'valence_very_low'}),0.0824398950634291,0.2507217384012746,0.0537979611638855,0.6525719267654752,2.602773620375303,1.0,0.0331284873599639,2.156642825730836,0.6711216777109884,0.1925732172719866,0.5363163579666357,0.4335721554515383,energy_very_low|instrumentalness_high|loudness_very_low,valence_very_low,"energy_very_low|instrumentalness_high|loudness_very_low  →  valence_very_low (conf=0.65, lift=2.60)"
"frozenset({'energy_very_low', 'valence_very_low'})",frozenset({'danceability_very_low'}),0.1050204242983265,0.2516321470070317,0.0676457552198756,0.6441199954374358,2.5597683090127443,1.0,0.0412192403740983,2.102865694611972,0.6808419545030843,0.2340628367736052,0.5244584556387832,0.456473974677682,energy_very_low|valence_very_low,danceability_very_low,"energy_very_low|valence_very_low  →  danceability_very_low (conf=0.64, lift=2.56)"
"frozenset({'loudness_very_low', 'energy_very_low', 'valence_very_low'})",frozenset({'instrumentalness_high'}),0.084200816971933,0.2497993507349153,0.0537979611638855,0.6389244558258643,2.557750666469445,1.0,0.0327646517529472,2.0776833584256424,0.6650273208287079,0.1919969218930357,0.5186947058392254,0.4271445757765489,energy_very_low|loudness_very_low|valence_very_low,instrumentalness_high,"energy_very_low|loudness_very_low|valence_very_low  →  instrumentalness_high (conf=0.64, lift=2.56)"
"frozenset({'loudness_very_low', 'valence_very_low'})",frozenset({'danceability_very_low'}),0.1035589789048742,0.2516321470070317,0.066471807280873,0.641873915558126,2.550842263966334,1.0,0.0404130390771836,2.089677031370869,0.6782070537062741,0.2302298564434487,0.5214571510392778,0.4530182678809387,loudness_very_low|valence_very_low,danceability_very_low,"loudness_very_low|valence_very_low  →  danceability_very_low (conf=0.64, lift=2.55)"
"frozenset({'loudness_very_low', 'mode_1'})",frozenset({'acousticness_very_high'}),0.1652750991267264,0.249751434492507,0.1044454293894272,0.6319489744147279,2.5303116904967657,1.0,0.063167736296636,2.038436285605924,0.7245402301588123,0.3362903536853472,0.5094278849619522,0.5250732449415478,loudness_very_low|mode_1,acousticness_very_high,"loudness_very_low|mode_1  →  acousticness_very_high (conf=0.63, lift=2.53)"
"frozenset({'danceability_very_low', 'acousticness_very_high'})",frozenset({'valence_very_low'}),0.0941075000898429,0.2507217384012746,0.0594041615256531,0.6312372708757638,2.5176806562559904,1.0,0.0358093655065296,2.0318709089125258,0.6654310956337344,0.2081252360767196,0.5078427494514361,0.4340849517302851,acousticness_very_high|danceability_very_low,valence_very_low,"acousticness_very_high|danceability_very_low  →  valence_very_low (conf=0.63, lift=2.52)"
"frozenset({'instrumentalness_medium', 'acousticness_very_low'})",frozenset({'energy_very_high'}),0.0815055283364678,0.2486014446747086,0.0507792378921645,0.6230158730158731,2.506083075386309,1.0,0.0305168457987431,1.9931835362313,0.654299996469506,0.181790891157046,0.4982900561727525,0.4136377490651572,acousticness_very_low|instrumentalness_medium,energy_very_high,"acousticness_very_low|instrumentalness_medium  →  energy_very_high (conf=0.62, lift=2.51)"
"frozenset({'energy_very_low', 'instrumentalness_high'})",frozenset({'valence_very_low'}),0.0909450280908971,0.2507217384012746,0.0569963703446375,0.6267123287671234,2.499632990594873,1.0,0.0341944748027351,2.0072408475855767,0.6599614857322014,0.2002188183807439,0.5018036818038768,0.4270207606568535,energy_very_low|instrumentalness_high,valence_very_low,"energy_very_low|instrumentalness_high  →  valence_very_low (conf=0.63, lift=2.50)"
"frozenset({'energy_very_high', 'speechiness_high'})",frozenset({'acousticness_very_low'}),0.0876747445465326,0.2504581990680291,0.0548401394362654,0.6254952862412898,2.497403912384572,1.0,0.0328812808133913,2.00142153995662,0.657204424200873,0.1935811239375872,0.5003551325715847,0.4222272681445592,energy_very_high|speechiness_high,acousticness_very_low,"energy_very_high|speechiness_high  →  acousticness_very_low (conf=0.63, lift=2.50)"
"frozenset({'loudness_very_low', 'instrumentalness_high'})",frozenset({'acousticness_very_high'}),0.1159692856886163,0.249751434492507,0.0715030127337414,0.6165685363082326,2.468728708450043,1.0,0.0425395172759381,1.956669278738696,0.6729779924625789,0.2430275640242661,0.488927428428468,0.4514326205930822,instrumentalness_high|loudness_very_low,acousticness_very_high,"instrumentalness_high|loudness_very_low  →  acousticness_very_high (conf=0.62, lift=2.47)"
"frozenset({'energy_very_high', 'tempo_very_high'})",frozenset({'acousticness_very_low'}),0.0896273314246696,0.2504581990680291,0.0553672181027563,0.6177492649024325,2.466476510655738,1.0,0.0329193180868602,1.9608642498507016,0.6530988461038741,0.1944631437226523,0.4900207905385907,0.4194064862870685,energy_very_high|tempo_very_high,acousticness_very_low,"energy_very_high|tempo_very_high  →  acousticness_very_low (conf=0.62, lift=2.47)"
"frozenset({'mode_1', 'energy_very_high'})",frozenset({'loudness_very_high'}),0.1516549072221756,0.2499430994621402,0.093245007726494,0.6148499210110584,2.459959576136216,1.0,0.0553399101667402,1.9474405990174943,0.6995847091452557,0.3023969542752807,0.4865055188309666,0.4939574311501493,energy_very_high|mode_1,loudness_very_high,"energy_very_high|mode_1  →  loudness_very_high (conf=0.61, lift=2.46)"
"frozenset({'liveness_very_high', 'energy_very_high'})",frozenset({'loudness_very_high'}),0.096419458786042,0.2499430994621402,0.0591526012530097,0.6134923592992918,2.4545280930719184,1.0,0.0350532228755643,1.9406004475825245,0.6558238960136046,0.2059559559559559,0.4846955738644006,0.4250783148042109,energy_very_high|liveness_very_high,loudness_very_high,"energy_very_high|liveness_very_high  →  loudness_very_high (conf=0.61, lift=2.45)"
"frozenset({'mode_1', 'energy_very_high', 'acousticness_very_low'})",frozenset({'loudness_very_high'}),0.0891002527581787,0.2499430994621402,0.0544807676182033,0.611454692121538,2.446375568828846,1.0,0.0322107742809641,1.9304232616611077,0.649063765385005,0.1914544306461797,0.4819788904017292,0.4147136868228107,acousticness_very_low|energy_very_high|mode_1,loudness_very_high,"acousticness_very_low|energy_very_high|mode_1  →  loudness_very_high (conf=0.61, lift=2.45)"
"frozenset({'mode_0', 'loudness_very_high'})",frozenset({'energy_very_high'}),0.0961678985133985,0.2486014446747086,0.0583380251320691,0.6066268061783757,2.4401580086235546,1.0,0.0344305466303074,1.9101417359567572,0.6529868454000511,0.2036719501484672,0.4764786396863283,0.4206458369541712,loudness_very_high|mode_0,energy_very_high,"loudness_very_high|mode_0  →  energy_very_high (conf=0.61, lift=2.44)"
frozenset({'energy_very_high'}),frozenset({'loudness_very_high'}),0.2486014446747086,0.2499430994621402,0.1515830328585632,0.6097431696622175,2.439527920452061,1.0,0.0894468172458008,1.9219571375308315,0.7853150924701041,0.436887170280348,0.4796970335744762,0.6081066675054437,energy_very_high,loudness_very_high,"energy_very_high  →  loudness_very_high (conf=0.61, lift=2.44)"
frozenset({'loudness_very_high'}),frozenset({'energy_very_high'}),0.2499430994621402,0.2486014446747086,0.1515830328585632,0.6064701653486699,2.439527920452061,1.0,0.0894468172458008,1.9093814220998904,0.7867198149020946,0.436887170280348,0.47627017398115,0.6081066675054437,loudness_very_high,energy_very_high,"loudness_very_high  →  energy_very_high (conf=0.61, lift=2.44)"
"frozenset({'mode_1', 'loudness_very_high'})",frozenset({'energy_very_high'}),0.1537752009487415,0.2486014446747086,0.093245007726494,0.6063722053439278,2.439133876061569,1.0,0.0550162706154933,1.9089062447478269,0.6972360115200096,0.3016352786173758,0.4761398037481387,0.4907252536380893,loudness_very_high|mode_1,energy_very_high,"loudness_very_high|mode_1  →  energy_very_high (conf=0.61, lift=2.44)"
"frozenset({'mode_1', 'acousticness_very_high', 'instrumentalness_low'})",frozenset({'energy_very_low'}),0.0860096551228452,0.2505061153104373,0.0523245367098312,0.6083565459610027,2.4285097599597623,1.0,0.0307785921258167,1.913714826483307,0.6435788312483943,0.1841173495194739,0.4774561046602609,0.4086159164388028,acousticness_very_high|instrumentalness_low|mode_1,energy_very_low,"acousticness_very_high|instrumentalness_low|mode_1  →  energy_very_low (conf=0.61, lift=2.43)"
"frozenset({'danceability_very_low', 'tempo_very_low'})",frozenset({'valence_very_low'}),0.082787287820889,0.2507217384012746,0.05034799171049,0.608160902908407,2.425640898895886,1.0,0.02959141899051,1.912209034678284,0.6407868253524699,0.1778069210593112,0.4770446212392029,0.4044865670777104,danceability_very_low|tempo_very_low,valence_very_low,"danceability_very_low|tempo_very_low  →  valence_very_low (conf=0.61, lift=2.43)"
"frozenset({'danceability_very_low', 'instrumentalness_high'})",frozenset({'loudness_very_low'}),0.0950897830592125,0.2500029947651505,0.0576552186777512,0.6063240110859159,2.425266991923391,1.0,0.0338824881413796,1.905112392817356,0.6494282548071217,0.2005834548864346,0.4750965854979503,0.41847106160429,danceability_very_low|instrumentalness_high,loudness_very_low,"danceability_very_low|instrumentalness_high  →  loudness_very_low (conf=0.61, lift=2.43)"
"frozenset({'energy_very_low', 'speechiness_very_low'})",frozenset({'loudness_very_low'}),0.09536530145306,0.2500029947651505,0.0577630302231699,0.6057028011556337,2.422782181967951,1.0,0.0339214192632235,1.9021109138816936,0.6491585850488024,0.2008413511599816,0.4742683022835557,0.418376077147055,energy_very_low|speechiness_very_low,loudness_very_low,"energy_very_low|speechiness_very_low  →  loudness_very_low (conf=0.61, lift=2.42)"
"frozenset({'acousticness_very_low', 'energy_very_high'})",frozenset({'loudness_very_high'}),0.1469471364055631,0.2499430994621402,0.0886809856371063,0.6034890356240319,2.4145056891856487,1.0,0.051952562906814,1.891642269510264,0.6867529289234515,0.2877297990594271,0.4713588207886184,0.4791468662424017,acousticness_very_low|energy_very_high,loudness_very_high,"acousticness_very_low|energy_very_high  →  loudness_very_high (conf=0.60, lift=2.41)"
frozenset({'acousticness_very_high'}),frozenset({'loudness_very_low'}),0.249751434492507,0.2500029947651505,0.1506965823740102,0.60338625353734,2.413516102493704,1.0,0.0882579758039911,1.8910010354506448,0.7806302667875302,0.4317238065822437,0.4711795597924197,0.6030826811529537,acousticness_very_high,loudness_very_low,"acousticness_very_high  →  loudness_very_low (conf=0.60, lift=2.41)"
frozenset({'loudness_very_low'}),frozenset({'acousticness_very_high'}),0.2500029947651505,0.249751434492507,0.1506965823740102,0.6027791087685673,2.413516102493704,1.0,0.0882579758039911,1.888743976132856,0.7808921019167055,0.4317238065822437,0.4705476164919565,0.6030826811529537,loudness_very_low,acousticness_very_high,"loudness_very_low  →  acousticness_very_high (conf=0.60, lift=2.41)"
"frozenset({'loudness_very_low', 'danceability_very_low'})",frozenset({'instrumentalness_high'}),0.0957007151499179,0.2497993507349153,0.0576552186777512,0.6024533733884091,2.4117491563367865,1.0,0.0337492421684347,1.8870758775122047,0.6473113383447273,0.2002996379374922,0.470079602035752,0.4166297462060254,danceability_very_low|loudness_very_low,instrumentalness_high,"danceability_very_low|loudness_very_low  →  instrumentalness_high (conf=0.60, lift=2.41)"
"frozenset({'mode_0', 'energy_very_high'})",frozenset({'loudness_very_high'}),0.0969465374525329,0.2499430994621402,0.0583380251320691,0.6017546027431113,2.40756637825987,1.0,0.0341069070790606,1.883403815095532,0.6474066448756465,0.2021753570242444,0.4690464190499279,0.4175799134012705,energy_very_high|mode_0,loudness_very_high,"energy_very_high|mode_0  →  loudness_very_high (conf=0.60, lift=2.41)"
"frozenset({'loudness_high', 'acousticness_high'})",frozenset({'instrumentalness_low'}),0.0712993687035062,0.5000539057727093,0.0552953437391439,0.7755376344086022,1.550908063022128,1.0,0.0196418159398272,2.227304755120386,0.3824875770344359,0.1071494893221912,0.5510268643295965,0.4430582001096288,acousticness_high|loudness_high,instrumentalness_low,"acousticness_high|loudness_high  →  instrumentalness_low (conf=0.78, lift=1.55)"
"frozenset({'loudness_high', 'energy_low'})",frozenset({'instrumentalness_low'}),0.0750368356113513,0.5000539057727093,0.0563495010721259,0.7509578544061304,1.5017538024139845,1.0,0.0188270383478449,2.0074758552818914,0.361216428551606,0.1086273785331609,0.5018620037850572,0.4318223538032951,energy_low|loudness_high,instrumentalness_low,"energy_low|loudness_high  →  instrumentalness_low (conf=0.75, lift=1.50)"
"frozenset({'energy_high', 'loudness_very_high'})",frozenset({'instrumentalness_low'}),0.077815977671031,0.5000539057727093,0.0574635537081182,0.7384544334975369,1.4767496563324285,1.0,0.0185513701421972,1.911506667510583,0.3500788847547381,0.1104205510669152,0.4768524656509137,0.426684575890202,energy_high|loudness_very_high,instrumentalness_low,"energy_high|loudness_very_high  →  instrumentalness_low (conf=0.74, lift=1.48)"
"frozenset({'acousticness_high', 'energy_high'})",frozenset({'instrumentalness_low'}),0.0719103007942117,0.5000539057727093,0.0525042226188622,0.7301349325337331,1.460112448087953,1.0,0.0165451958414263,1.852578026942238,0.3395374846425251,0.1010746241121667,0.4602116696533726,0.4175660289345553,acousticness_high|energy_high,instrumentalness_low,"acousticness_high|energy_high  →  instrumentalness_low (conf=0.73, lift=1.46)"
"frozenset({'loudness_very_high', 'valence_very_high'})",frozenset({'instrumentalness_low'}),0.0737910133087363,0.5000539057727093,0.0538578564668958,0.7298701298701299,1.4595828998521605,1.0,0.0169583720509362,1.8507619834375668,0.3399586562836526,0.1035753778105418,0.459682007222441,0.4187871155291623,loudness_very_high|valence_very_high,instrumentalness_low,"loudness_very_high|valence_very_high  →  instrumentalness_low (conf=0.73, lift=1.46)"
"frozenset({'acousticness_high', 'valence_very_high'})",frozenset({'instrumentalness_low'}),0.0849435187292612,0.5000539057727093,0.0618359108278728,0.727965026089409,1.4557731030308017,1.0,0.0193595725172285,1.8378008056846649,0.3421425592953058,0.1181965974400659,0.4558713888323417,0.4258117579661303,acousticness_high|valence_very_high,instrumentalness_low,"acousticness_high|valence_very_high  →  instrumentalness_low (conf=0.73, lift=1.46)"
"frozenset({'acousticness_low', 'loudness_very_high'})",frozenset({'instrumentalness_low'}),0.0834101989721966,0.5000539057727093,0.059380203404449,0.7119057877351715,1.4236580886916537,1.0,0.0176706076271232,1.7353562582774795,0.3246644837378337,0.1133028571428571,0.4237494490078923,0.4153266960906597,acousticness_low|loudness_very_high,instrumentalness_low,"acousticness_low|loudness_very_high  →  instrumentalness_low (conf=0.71, lift=1.42)"
